0 0 -4.55 -3.75 -3.75 -3.15 -2.95 -2.15 -2.15 -2.15 -1.15 -0.55 -1.35 -2.15 0
0 0 -3.75 -3.75 -3.15 -2.95 -2.15 -2.15 -2.15 -1.15 -0.55 -1.35 -2.15 -1.55 0
0 0 -3.75 -3.75 -3.15 -2.95 -2.15 -2.15 -2.15 -1.15 -0.55 -1.35 -2.15 -1.55 0
0 0 -3.75 -3.15 -2.95 -2.15 -2.15 -2.15 -1.15 -0.55 -1.35 -2.15 -1.55 -2.55 0
0 0 -3.15 -2.95 -2.15 -2.15 -2.15 -1.15 -0.55 -1.35 -2.15 -1.55 -2.55 -1.55 0
0 0 -3.15 -2.95 -2.15 -2.15 -2.15 -1.15 -0.55 -1.35 -2.15 -1.55 -2.55 -1.55 0
0 0 -2.95 -2.15 -2.15 -2.15 -1.15 -0.55 -1.35 -2.15 -1.55 -2.55 -1.55 -1.95 0
0 0 -2.15 -2.15 -2.15 -1.15 -0.55 -1.35 -2.15 -1.55 -2.55 -1.55 -1.95 -1.55 0
0 0 -2.15 -2.15 -2.15 -1.15 -0.55 -1.35 -2.15 -1.55 -2.55 -1.55 -1.95 -1.55 0
0 0 -2.15 -2.15 -1.15 -0.55 -1.35 -2.15 -1.55 -2.55 -1.55 -1.95 -1.55 -0.55 0
0 0 -2.15 -2.15 -1.15 -0.55 -1.35 -2.15 -1.55 -2.55 -1.55 -1.95 -1.55 -0.55 0
0 0 -2.15 -1.15 -0.55 -1.35 -2.15 -1.55 -2.55 -1.55 -1.95 -1.55 -0.55 -1.55 0
0 0 -1.15 -0.55 -1.35 -2.15 -1.55 -2.55 -1.55 -1.95 -1.55 -0.55 -1.55 -1.55 0
0.0125317 0.487456 -1.15 -0.55 -1.35 -2.15 -1.55 -2.55 -1.55 -1.95 -1.55 -0.55 -1.55 -1.55 10
0.0497848 0.960165 -0.55 -1.35 -2.15 -1.55 -2.55 -1.55 -1.95 -1.55 -0.55 -1.55 -1.55 -0.95 10
0.11053 1.40936 -1.35 -2.15 -1.55 -2.55 -1.55 -1.95 -1.55 -0.55 -1.55 -1.55 -0.95 -1.15 10
0.191513 1.6383 -1.35 -2.15 -1.55 -2.55 -1.55 -1.95 -1.55 -0.55 -1.55 -1.55 -0.95 -1.15 0
0.27293 1.5568 -2.15 -1.55 -2.55 -1.55 -1.95 -1.55 -0.55 -1.55 -1.55 -0.95 -1.15 -1.35 0
0.350296 1.47936 -1.55 -2.55 -1.55 -1.95 -1.55 -0.55 -1.55 -1.55 -0.95 -1.15 -1.35 -0.35 0
0.423814 1.40577 -1.55 -2.55 -1.55 -1.95 -1.55 -0.55 -1.55 -1.55 -0.95 -1.15 -1.35 -0.35 0
0.493675 1.33584 -2.55 -1.55 -1.95 -1.55 -0.55 -1.55 -1.55 -0.95 -1.15 -1.35 -0.35 -0.15 0
0.56006 1.26938 -1.55 -1.95 -1.55 -0.55 -1.55 -1.55 -0.95 -1.15 -1.35 -0.35 -0.15 0.45 0
0.623143 1.20624 -1.55 -1.95 -1.55 -0.55 -1.55 -1.55 -0.95 -1.15 -1.35 -0.35 -0.15 0.45 0
0.692839 1.57647 -1.95 -1.55 -0.55 -1.55 -1.55 -0.95 -1.15 -1.35 -0.35 -0.15 0.45 -0.35 10
0.784211 1.99501 -1.95 -1.55 -0.55 -1.55 -1.55 -0.95 -1.15 -1.35 -0.35 -0.15 0.45 -0.35 10
0.896384 2.39273 -1.55 -0.55 -1.55 -1.55 -0.95 -1.15 -1.35 -0.35 -0.15 0.45 -0.35 -1.15 10
1.02832 2.77066 -0.55 -1.55 -1.55 -0.95 -1.15 -1.35 -0.35 -0.15 0.45 -0.35 -1.15 -0.15 10
1.17904 3.12979 -0.55 -1.55 -1.55 -0.95 -1.15 -1.35 -0.35 -0.15 0.45 -0.35 -1.15 -0.15 10
1.34761 3.47106 -1.55 -1.55 -0.95 -1.15 -1.35 -0.35 -0.15 0.45 -0.35 -1.15 -0.15 -0.15 10
1.53313 3.79535 -1.55 -0.95 -1.15 -1.35 -0.35 -0.15 0.45 -0.35 -1.15 -0.15 -0.15 0.25 10
1.72587 3.69241 -1.55 -0.95 -1.15 -1.35 -0.35 -0.15 0.45 -0.35 -1.15 -0.15 -0.15 0.25 0
1.90937 3.50873 -0.95 -1.15 -1.35 -0.35 -0.15 0.45 -0.35 -1.15 -0.15 -0.15 0.25 1.05 0
2.08374 3.33419 -1.15 -1.35 -0.35 -0.15 0.45 -0.35 -1.15 -0.15 -0.15 0.25 1.05 1.25 0
2.24944 3.16833 -1.15 -1.35 -0.35 -0.15 0.45 -0.35 -1.15 -0.15 -0.15 0.25 1.05 1.25 0
2.40689 3.01073 -1.35 -0.35 -0.15 0.45 -0.35 -1.15 -0.15 -0.15 0.25 1.05 1.25 2.05 0
2.55354 2.62393 -1.35 -0.35 -0.15 0.45 -0.35 -1.15 -0.15 -0.15 0.25 1.05 1.25 2.05 -10
2.67091 1.99645 -0.35 -0.15 0.45 -0.35 -1.15 -0.15 -0.15 0.25 1.05 1.25 2.05 2.65 -10
2.75709 1.40018 -0.15 0.45 -0.35 -1.15 -0.15 -0.15 0.25 1.05 1.25 2.05 2.65 1.65 -10
2.81365 0.833567 -0.15 0.45 -0.35 -1.15 -0.15 -0.15 0.25 1.05 1.25 2.05 2.65 1.65 -10
2.84205 0.295144 0.45 -0.35 -1.15 -0.15 -0.15 0.25 1.05 1.25 2.05 2.65 1.65 0.65 -10
2.85138 0.165801 -0.35 -1.15 -0.15 -0.15 0.25 1.05 1.25 2.05 2.65 1.65 0.65 0.0500001 0
2.85962 0.157553 -0.35 -1.15 -0.15 -0.15 0.25 1.05 1.25 2.05 2.65 1.65 0.65 0.0500001 0
2.86745 0.149716 -1.15 -0.15 -0.15 0.25 1.05 1.25 2.05 2.65 1.65 0.65 0.0500001 -0.75 0
2.87489 0.142268 -0.15 -0.15 0.25 1.05 1.25 2.05 2.65 1.65 0.65 0.0500001 -0.75 0.25 0
2.88196 0.135191 -0.15 -0.15 0.25 1.05 1.25 2.05 2.65 1.65 0.65 0.0500001 -0.75 0.25 0
2.88868 0.128466 -0.15 0.25 1.05 1.25 2.05 2.65 1.65 0.65 0.0500001 -0.75 0.25 -0.35 0
2.89966 0.41747 -0.15 0.25 1.05 1.25 2.05 2.65 1.65 0.65 0.0500001 -0.75 0.25 -0.35 10
2.93344 0.893661 0.25 1.05 1.25 2.05 2.65 1.65 0.65 0.0500001 -0.75 0.25 -0.35 -1.35 10
2.99088 1.34616 1.05 1.25 2.05 2.65 1.65 0.65 0.0500001 -0.75 0.25 -0.35 -1.35 -0.75 10
3.0708 1.77616 1.05 1.25 2.05 2.65 1.65 0.65 0.0500001 -0.75 0.25 -0.35 -1.35 -0.75 10
3.1721 2.18476 1.25 2.05 2.65 1.65 0.65 0.0500001 -0.75 0.25 -0.35 -1.35 -0.75 -1.55 10
3.2937 2.57304 2.05 2.65 1.65 0.65 0.0500001 -0.75 0.25 -0.35 -1.35 -0.75 -1.55 -0.95 10
3.4346 2.942 2.05 2.65 1.65 0.65 0.0500001 -0.75 0.25 -0.35 -1.35 -0.75 -1.55 -0.95 10
3.59383 3.29261 2.65 1.65 0.65 0.0500001 -0.75 0.25 -0.35 -1.35 -0.75 -1.55 -0.95 -0.95 10
3.77049 3.62578 1.65 0.65 0.0500001 -0.75 0.25 -0.35 -1.35 -0.75 -1.55 -0.95 -0.95 -1.35 10
3.96316 3.84292 1.65 0.65 0.0500001 -0.75 0.25 -0.35 -1.35 -0.75 -1.55 -0.95 -0.95 -1.35 0
4.15413 3.65175 0.65 0.0500001 -0.75 0.25 -0.35 -1.35 -0.75 -1.55 -0.95 -0.95 -1.35 -0.95 0
4.33561 3.4701 0.65 0.0500001 -0.75 0.25 -0.35 -1.35 -0.75 -1.55 -0.95 -0.95 -1.35 -0.95 0
4.50806 3.29748 0.0500001 -0.75 0.25 -0.35 -1.35 -0.75 -1.55 -0.95 -0.95 -1.35 -0.95 -1.75 0
4.67193 3.13344 -0.75 0.25 -0.35 -1.35 -0.75 -1.55 -0.95 -0.95 -1.35 -0.95 -1.75 -1.75 0
4.82765 2.97757 -0.75 0.25 -0.35 -1.35 -0.75 -1.55 -0.95 -0.95 -1.35 -0.95 -1.75 -1.75 0
4.97427 2.6708 0.25 -0.35 -1.35 -0.75 -1.55 -0.95 -0.95 -1.35 -0.95 -1.75 -1.75 -0.75 -10
5.09397 2.04099 -0.35 -1.35 -0.75 -1.55 -0.95 -0.95 -1.35 -0.95 -1.75 -1.75 -0.75 -0.15 -10
5.18237 1.4425 -0.35 -1.35 -0.75 -1.55 -0.95 -0.95 -1.35 -0.95 -1.75 -1.75 -0.75 -0.15 -10
5.24103 0.873785 -1.35 -0.75 -1.55 -0.95 -0.95 -1.35 -0.95 -1.75 -1.75 -0.75 -0.15 0.45 -10
5.27142 0.33336 -0.75 -1.55 -0.95 -0.95 -1.35 -0.95 -1.75 -1.75 -0.75 -0.15 0.45 -0.35 -10
5.27496 -0.180181 -0.75 -1.55 -0.95 -0.95 -1.35 -0.95 -1.75 -1.75 -0.75 -0.15 0.45 -0.35 -10
5.25298 -0.668176 -1.55 -0.95 -0.95 -1.35 -0.95 -1.75 -1.75 -0.75 -0.15 0.45 -0.35 -0.35 -10
5.20674 -1.1319 -1.55 -0.95 -0.95 -1.35 -0.95 -1.75 -1.75 -0.75 -0.15 0.45 -0.35 -0.35 -10
5.13746 -1.57255 -0.95 -0.95 -1.35 -0.95 -1.75 -1.75 -0.75 -0.15 0.45 -0.35 -0.35 -0.15 -10
5.04629 -1.99128 -0.95 -1.35 -0.95 -1.75 -1.75 -0.75 -0.15 0.45 -0.35 -0.35 -0.15 0.85 -10
4.9343 -2.38918 -0.95 -1.35 -0.95 -1.75 -1.75 -0.75 -0.15 0.45 -0.35 -0.35 -0.15 0.85 -10
4.80254 -2.76729 -1.35 -0.95 -1.75 -1.75 -0.75 -0.15 0.45 -0.35 -0.35 -0.15 0.85 0.25 -10
4.65199 -3.12659 -0.95 -1.75 -1.75 -0.75 -0.15 0.45 -0.35 -0.35 -0.15 0.85 0.25 -0.35 -10
4.48358 -3.46802 -0.95 -1.75 -1.75 -0.75 -0.15 0.45 -0.35 -0.35 -0.15 0.85 0.25 -0.35 -10
4.29821 -3.79246 -1.75 -1.75 -0.75 -0.15 0.45 -0.35 -0.35 -0.15 0.85 0.25 -0.35 -0.55 -10
4.10161 -3.79567 -1.75 -0.75 -0.15 0.45 -0.35 -0.35 -0.15 0.85 0.25 -0.35 -0.55 -1.35 0
3.91299 -3.60686 -1.75 -0.75 -0.15 0.45 -0.35 -0.35 -0.15 0.85 0.25 -0.35 -0.55 -1.35 0
3.73374 -3.42743 -0.75 -0.15 0.45 -0.35 -0.35 -0.15 0.85 0.25 -0.35 -0.55 -1.35 -1.75 0
3.56341 -3.25693 -0.75 -0.15 0.45 -0.35 -0.35 -0.15 0.85 0.25 -0.35 -0.55 -1.35 -1.75 0
